ParentSKU,Site Id,Year,Month,Category Name ID,Unit,Qty,Price,Net Sales calculated,Cash Discount,Amount to Customer,MRP,Pack Size,Pack Unit Id,State,Zone,Master Category,Size,Rank,Date
F0033,GHAZIABAD,2019,2,0,NO,7755,45,346114,0,346114,70,30,GM,DL,North,3,30gm,4,2/1/2019
F0033,GHAZIABAD,2019,3,0,NO,3458,44,155790,0,155790,70,30,GM,DL,North,3,30gm,4,3/1/2019
F0033,GHAZIABAD,2019,4,0,NO,3461,44,156190,0,156190,70,30,GM,DL,North,3,30gm,4,4/1/2019
F0033,GHAZIABAD,2019,5,0,NO,5937,44,264341,0,264341,70,30,GM,DL,North,3,30gm,4,5/1/2019
F0033,GHAZIABAD,2019,6,0,NO,3744,44,166795,0,166795,70,30,GM,DL,North,3,30gm,4,6/1/2019
F0033,GHAZIABAD,2019,7,0,NO,5035,48,243291,0,243291,75,30,GM,DL,North,3,30gm,4,7/1/2019
F0033,GHAZIABAD,2019,8,0,NO,3748,48,180352,0,180352,75,30,GM,DL,North,3,30gm,4,8/1/2019
F0033,GHAZIABAD,2019,9,0,NO,1542,46,73448,0,73448,75,30,GM,DL,North,3,30gm,4,9/1/2019
F0033,GHAZIABAD,2019,10,0,NO,6668,48,269754,0,269754,75,30,GM,DL,North,3,30gm,4,10/1/2019
F0033,GHAZIABAD,2019,11,0,NO,7169,48,293674,0,293674,75,30,GM,DL,North,3,30gm,4,11/1/2019
F0033,GHAZIABAD,2019,12,0,NO,20156,50,847513,0,847513,76.33333333,30,GM,DL,North,3,30gm,4,12/1/2019
F0033,GHAZIABAD,2020,1,0,NO,4038,48,174169,0,174169,79.64285714,30,GM,DL,North,3,30gm,4,1/1/2020
F0033,GHAZIABAD,2020,2,0,NO,6486,50,282661,0,282661,79.70588235,30,GM,DL,North,3,30gm,4,2/1/2020
F0033,GURGAON,2017,6,0,NO,497,47,22640,15,25421,70,30,GM,DL,North,3,30gm,4,6/1/2017
F0033,GURGAON,2017,7,0,NO,559,44,22767,0,22767,70,30,GM,DL,North,3,30gm,4,7/1/2017
F0033,GURGAON,2017,8,0,NO,542,40,21879,0,21879,70,30,GM,DL,North,3,30gm,4,8/1/2017
F0033,GURGAON,2017,9,0,NO,559,41,22658,0,22658,70,30,GM,DL,North,3,30gm,4,9/1/2017
F0033,GURGAON,2017,10,0,NO,2352,43,92583,0,92583,70,30,GM,DL,North,3,30gm,4,10/1/2017
F0033,GURGAON,2017,11,0,NO,1913,44,83428,0,83428,70,30,GM,DL,North,3,30gm,4,11/1/2017
F0033,GURGAON,2017,12,0,NO,2853,44,124636,0,124636,70,30,GM,DL,North,3,30gm,4,12/1/2017
F0033,GURGAON,2018,1,0,NO,3468,44,147489,0,147489,70,30,GM,DL,North,3,30gm,4,1/1/2018
F0033,GURGAON,2018,2,0,NO,810,45,35694,0,35694,70,30,GM,DL,North,3,30gm,4,2/1/2018
F0033,GURGAON,2018,3,0,NO,4399,44,183751,0,183751,70,30,GM,DL,North,3,30gm,4,3/1/2018
F0033,GURGAON,2018,4,0,NO,66,41,2727,0,2727,70,30,GM,DL,North,3,30gm,4,4/1/2018
F0033,GUWAHATI,2017,5,0,NO,429,47,18467,3,19727,70,30,GM,DL,East,3,30gm,4,5/1/2017
F0033,GUWAHATI,2017,6,0,NO,286,46,12057,16,13448,70,30,GM,DL,East,3,30gm,4,6/1/2017
F0033,GUWAHATI,2017,7,0,NO,169,45,6705,0,6705,72.72727273,30,GM,DL,East,3,30gm,4,7/1/2017
F0033,GUWAHATI,2017,9,0,NO,143,42,5559,0,5559,70,30,GM,DL,East,3,30gm,4,9/1/2017
F0033,GUWAHATI,2017,10,0,NO,87,43,3536,0,3536,70,30,GM,DL,East,3,30gm,4,10/1/2017
F0033,GUWAHATI,2017,11,0,NO,208,44,8923,0,8923,70,30,GM,DL,East,3,30gm,4,11/1/2017
F0033,GUWAHATI,2017,12,0,NO,4,43,173,0,173,70,30,GM,DL,East,3,30gm,4,12/1/2017
F0033,GUWAHATI,2018,1,0,NO,144,44,6196,0,6196,70,30,GM,DL,East,3,30gm,4,1/1/2018
F0033,GUWAHATI,2018,2,0,NO,427,46,18216,0,18216,70,30,GM,DL,East,3,30gm,4,2/1/2018
F0033,GUWAHATI,2018,3,0,NO,143,46,6137,0,6137,70,30,GM,DL,East,3,30gm,4,3/1/2018
F0033,GUWAHATI,2018,4,0,NO,140,45,5987,0,5987,70,30,GM,DL,East,3,30gm,4,4/1/2018
F0033,GUWAHATI,2018,5,0,NO,150,44,6301,0,6301,70,30,GM,DL,East,3,30gm,4,5/1/2018
F0033,GUWAHATI,2018,6,0,NO,723,45,28659,0,28659,70,30,GM,DL,East,3,30gm,4,6/1/2018
F0033,GUWAHATI,2018,7,0,NO,419,45,16574,0,16574,70,30,GM,DL,East,3,30gm,4,7/1/2018
F0033,GUWAHATI,2018,8,0,NO,336,45,13671,0,13671,70,30,GM,DL,East,3,30gm,4,8/1/2018
F0033,GUWAHATI,2018,9,0,NO,20,41,826,0,826,70,30,GM,DL,East,3,30gm,4,9/1/2018
F0033,GUWAHATI,2018,10,0,NO,228,43,9512,0,9512,70,30,GM,DL,East,3,30gm,4,10/1/2018
F0033,GUWAHATI,2018,11,0,NO,59,44,2329,0,2329,70,30,GM,DL,East,3,30gm,4,11/1/2018
F0033,GUWAHATI,2018,12,0,NO,326,45,13601,0,13601,70,30,GM,DL,East,3,30gm,4,12/1/2018
F0033,GUWAHATI,2019,1,0,NO,211,45,9379,0,9379,70,30,GM,DL,East,3,30gm,4,1/1/2019
F0033,GUWAHATI,2019,2,0,NO,913,43,38556,0,38556,70,30,GM,DL,East,3,30gm,4,2/1/2019
F0033,GUWAHATI,2019,3,0,NO,57,42,2504,0,2504,70,30,GM,DL,East,3,30gm,4,3/1/2019
F0033,GUWAHATI,2019,4,0,NO,176,44,7634,0,7634,70,30,GM,DL,East,3,30gm,4,4/1/2019
F0033,GUWAHATI,2019,5,0,NO,165,43,7230,0,7230,70,30,GM,DL,East,3,30gm,4,5/1/2019
F0033,GUWAHATI,2019,6,0,NO,282,46,12436,0,12436,70,30,GM,DL,East,3,30gm,4,6/1/2019
F0033,GUWAHATI,2019,7,0,NO,367,45,17008,0,17008,72.8125,30,GM,DL,East,3,30gm,4,7/1/2019
F0033,GUWAHATI,2019,8,0,NO,394,47,18836,0,18836,74.23076923,30,GM,DL,East,3,30gm,4,8/1/2019
F0033,GUWAHATI,2019,9,0,NO,739,49,35264,0,35264,75,30,GM,DL,East,3,30gm,4,9/1/2019
F0033,GUWAHATI,2019,10,0,NO,293,47,11942,0,11942,75,30,GM,DL,East,3,30gm,4,10/1/2019
F0033,GUWAHATI,2019,11,0,NO,395,48,16084,0,16084,75,30,GM,DL,East,3,30gm,4,11/1/2019
F0033,GUWAHATI,2019,12,0,NO,411,47,16294,0,16294,75,30,GM,DL,East,3,30gm,4,12/1/2019
F0033,GUWAHATI,2020,1,0,NO,357,49,15442,0,15442,79,30,GM,DL,East,3,30gm,4,1/1/2020
F0033,GUWAHATI,2020,2,0,NO,253,52,10844,0,10844,80,30,GM,DL,East,3,30gm,4,2/1/2020
F0033,HRDFACTORY,2017,12,0,NO,1536,39,60134,0,60134,70,30,GM,DL,West,3,30gm,4,12/1/2017
F0033,HRDFACTORY,2018,1,0,NO,576,44,25793,0,25793,70,30,GM,DL,North,3,30gm,4,1/1/2018
F0033,HRDFACTORY,2018,3,0,NO,144,42,6150,0,6150,70,30,GM,DL,North,3,30gm,4,3/1/2018
F0033,HRDFACTORY,2018,6,0,NO,7896,46,364705,0,364705,70,30,GM,DL,North,3,30gm,4,6/1/2018
F0033,HRDFACTORY,2018,7,0,NO,2448,39,95839,0,95839,70,30,GM,DL,West,3,30gm,4,7/1/2018
F0033,HRDFACTORY,2018,10,0,NO,4468,43,176163,0,176163,70,30,GM,DL,North,3,30gm,4,10/1/2018
F0033,HRDFACTORY,2018,11,0,NO,3234,39,126611,0,126611,70,30,GM,DL,North,3,30gm,4,11/1/2018
F0033,HRDFACTORY,2018,12,0,NO,1152,46,54169,0,54169,70,30,GM,DL,West,3,30gm,4,12/1/2018
F0033,HRDFACTORY,2019,2,0,NO,1296,46,61048,0,61048,70,30,GM,DL,West,3,30gm,4,2/1/2019
F0033,HRDFACTORY,2019,3,0,NO,144,47,6878,0,6878,70,30,GM,DL,West,3,30gm,4,3/1/2019
F0033,HRDFACTORY,2019,9,0,NO,8175,41,342941,0,342941,75,30,GM,DL,North,3,30gm,4,9/1/2019
F0033,HRDFACTORY,2019,11,0,NO,324,46,13410,0,13410,75,30,GM,DL,West,3,30gm,4,11/1/2019
F0033,HRDFACTORY,2019,12,0,NO,90,47,3454,0,3454,75,30,GM,DL,East,3,30gm,4,12/1/2019
F0033,HRDFACTORY,2020,1,0,NO,6480,44,289915,0,289915,80,30,GM,DL,West,3,30gm,4,1/1/2020
F0033,HRDFACTORY,2020,2,0,NO,11018,50,489739,0,489739,80,30,GM,DL,North,3,30gm,4,2/1/2020
F0033,INDORE,2017,4,0,NO,763,53,38603,0,44008,80,30,GM,DL,West,3,30gm,4,4/1/2017
F0033,INDORE,2017,5,0,NO,1725,48,77746,0,88631,72.91666667,30,GM,DL,West,3,30gm,4,5/1/2017
F0033,INDORE,2017,6,0,NO,1308,48,57569,0,65629,71.81818182,30,GM,DL,West,3,30gm,4,6/1/2017
F0033,INDORE,2017,7,0,NO,2301,42,91331,0,91331,70,30,GM,DL,West,3,30gm,4,7/1/2017
F0033,INDORE,2017,8,0,NO,2019,42,79903,0,79903,70,30,GM,DL,West,3,30gm,4,8/1/2017
F0033,INDORE,2017,9,0,NO,1865,41,73151,0,73151,70.5,30,GM,DL,West,3,30gm,4,9/1/2017
F0033,INDORE,2017,10,0,NO,24,38,914,0,914,70,30,GM,DL,West,3,30gm,4,10/1/2017
F0033,INDORE,2017,11,0,NO,2872,45,122164,0,122164,70,30,GM,DL,West,3,30gm,4,11/1/2017
F0033,INDORE,2017,12,0,NO,2745,43,118063,0,118063,70,30,GM,DL,West,3,30gm,4,12/1/2017
F0033,INDORE,2018,1,0,NO,2584,45,110258,0,110258,70,30,GM,DL,West,3,30gm,4,1/1/2018
F0033,INDORE,2018,2,0,NO,2863,45,121468,0,121468,70,30,GM,DL,West,3,30gm,4,2/1/2018
F0033,INDORE,2018,3,0,NO,3851,45,166007,0,166007,70,30,GM,DL,West,3,30gm,4,3/1/2018
F0033,INDORE,2018,4,0,NO,2549,44,107158,0,107158,70,30,GM,DL,North,3,30gm,4,4/1/2018
F0033,INDORE,2018,5,0,NO,2317,45,96677,0,96677,70,30,GM,DL,North,3,30gm,4,5/1/2018
F0033,INDORE,2018,6,0,NO,3602,46,144713,0,144713,70,30,GM,DL,North,3,30gm,4,6/1/2018
F0033,INDORE,2018,7,0,NO,1446,43,55844,0,55844,70,30,GM,DL,North,3,30gm,4,7/1/2018
F0033,INDORE,2018,8,0,NO,1741,44,68991,0,68991,70,30,GM,DL,North,3,30gm,4,8/1/2018
F0033,INDORE,2018,9,0,NO,2181,44,94477,0,94477,70,30,GM,DL,North,3,30gm,4,9/1/2018
F0033,INDORE,2018,10,0,NO,1831,45,74805,0,74805,70,30,GM,DL,North,3,30gm,4,10/1/2018
F0033,INDORE,2018,11,0,NO,86,42,3488,0,3488,70,30,GM,DL,North,3,30gm,4,11/1/2018
F0033,INDORE,2018,12,0,NO,1299,42,56270,0,56270,70,30,GM,DL,North,3,30gm,4,12/1/2018
F0033,INDORE,2019,1,0,NO,23,43,1025,0,1025,70,30,GM,DL,North,3,30gm,4,1/1/2019
F0033,INDORE,2019,2,0,NO,2752,44,125888,0,125888,70,30,GM,DL,North,3,30gm,4,2/1/2019
F0033,INDORE,2019,3,0,NO,2172,44,97388,0,97388,70,30,GM,DL,North,3,30gm,4,3/1/2019
F0033,INDORE,2019,4,0,NO,1562,44,70599,0,70599,70,30,GM,DL,North,3,30gm,4,4/1/2019
F0033,INDORE,2019,5,0,NO,1843,45,82952,0,82952,70,30,GM,DL,North,3,30gm,4,5/1/2019
F0033,INDORE,2019,6,0,NO,2070,47,93336,0,93336,70,30,GM,DL,North,3,30gm,4,6/1/2019
F0033,INDORE,2019,7,0,NO,1586,49,76881,0,76881,75,30,GM,DL,North,3,30gm,4,7/1/2019
F0033,INDORE,2019,8,0,NO,168,47,8137,0,8137,75,30,GM,DL,North,3,30gm,4,8/1/2019
F0033,INDORE,2019,9,0,NO,144,47,6632,0,6632,75,30,GM,DL,North,3,30gm,4,9/1/2019
F0033,INDORE,2019,10,0,NO,780,50,31782,0,31782,75,30,GM,DL,North,3,30gm,4,10/1/2019
F0033,INDORE,2019,11,0,NO,605,51,24771,0,24771,75,30,GM,DL,North,3,30gm,4,11/1/2019
F0033,INDORE,2019,12,0,NO,3239,50,136011,0,136011,75.83333333,30,GM,DL,North,3,30gm,4,12/1/2019
F0033,INDORE,2020,1,0,NO,2127,50,92820,0,92820,78.18181818,30,GM,DL,North,3,30gm,4,1/1/2020
F0033,INDORE,2020,2,0,NO,4020,53,175333,0,175333,80,30,GM,DL,North,3,30gm,4,2/1/2020
F0033,JAIPUR,2017,4,0,NO,2448,54,127719,6,146112,80,30,GM,DL,North,3,30gm,4,4/1/2017
F0033,JAIPUR,2017,5,0,NO,3589,47,155150,13,177246,70,30,GM,DL,North,3,30gm,4,5/1/2017
F0033,JAIPUR,2017,6,0,NO,1795,47,78527,1,89866,70,30,GM,DL,North,3,30gm,4,6/1/2017
F0033,JAIPUR,2017,7,0,NO,858,43,34277,0,34277,70,30,GM,DL,North,3,30gm,4,7/1/2017
F0033,JAIPUR,2017,8,0,NO,949,43,37625,0,37625,70,30,GM,DL,North,3,30gm,4,8/1/2017
F0033,JAIPUR,2017,9,0,NO,1330,42,53235,0,53235,70,30,GM,DL,North,3,30gm,4,9/1/2017
F0033,JAIPUR,2017,10,0,NO,1742,43,69724,0,69724,70,30,GM,DL,North,3,30gm,4,10/1/2017
F0033,JAIPUR,2017,11,0,NO,2236,46,96544,0,96544,70,30,GM,DL,North,3,30gm,4,11/1/2017
F0033,JAIPUR,2017,12,0,NO,2358,46,101112,0,101112,70,30,GM,DL,North,3,30gm,4,12/1/2017
F0033,JAIPUR,2018,1,0,NO,2965,46,127592,0,127592,70,30,GM,DL,North,3,30gm,4,1/1/2018
F0033,JAIPUR,2018,2,0,NO,2549,46,108492,0,108492,70,30,GM,DL,North,3,30gm,4,2/1/2018
F0033,JAIPUR,2018,3,0,NO,3802,46,162080,0,162080,70,30,GM,DL,North,3,30gm,4,3/1/2018
F0033,JAIPUR,2018,4,0,NO,1670,46,70713,0,70713,70,30,GM,DL,West,3,30gm,4,4/1/2018
F0033,JAIPUR,2018,5,0,NO,2934,46,125121,0,125121,70,30,GM,DL,West,3,30gm,4,5/1/2018
F0033,JAIPUR,2018,6,0,NO,3204,45,125309,0,125309,70,30,GM,DL,West,3,30gm,4,6/1/2018
F0033,JAIPUR,2018,7,0,NO,1285,44,50505,0,50505,70,30,GM,DL,West,3,30gm,4,7/1/2018
F0033,JAIPUR,2018,8,0,NO,1302,45,51963,0,51963,70,30,GM,DL,West,3,30gm,4,8/1/2018
F0033,JAIPUR,2018,9,0,NO,798,46,34212,0,34212,70,30,GM,DL,West,3,30gm,4,9/1/2018
F0033,JAIPUR,2018,10,0,NO,2016,47,78887,0,78887,70,30,GM,DL,West,3,30gm,4,10/1/2018
F0033,JAIPUR,2018,11,0,NO,433,46,17397,0,17397,70,30,GM,DL,West,3,30gm,4,11/1/2018
F0033,JAIPUR,2018,12,0,NO,1094,46,46323,0,46323,70,30,GM,DL,West,3,30gm,4,12/1/2018
F0033,JAIPUR,2019,1,0,NO,203,45,8396,0,8396,70,30,GM,DL,West,3,30gm,4,1/1/2019
F0033,JAIPUR,2019,2,0,NO,2160,46,94039,0,94039,70,30,GM,DL,West,3,30gm,4,2/1/2019
F0033,JAIPUR,2019,3,0,NO,1719,45,75015,0,75015,70,30,GM,DL,West,3,30gm,4,3/1/2019
F0033,JAIPUR,2019,4,0,NO,1083,44,46566,0,46566,70,30,GM,DL,West,3,30gm,4,4/1/2019
F0033,JAIPUR,2019,5,0,NO,1440,46,63771,0,63771,70,30,GM,DL,West,3,30gm,4,5/1/2019
F0033,JAIPUR,2019,6,0,NO,2352,45,103703,0,103703,70,30,GM,DL,West,3,30gm,4,6/1/2019
F0033,JAIPUR,2019,7,0,NO,2280,49,109219,0,109219,75,30,GM,DL,West,3,30gm,4,7/1/2019
F0033,JAIPUR,2019,8,0,NO,2016,48,92782,0,92782,74.6875,30,GM,DL,West,3,30gm,4,8/1/2019
F0033,JAIPUR,2019,9,0,NO,1430,49,68047,0,68047,75,30,GM,DL,West,3,30gm,4,9/1/2019
F0033,JAIPUR,2019,10,0,NO,1374,49,55510,0,55510,75,30,GM,DL,West,3,30gm,4,10/1/2019
F0033,JAIPUR,2019,11,0,NO,1825,50,71918,0,71918,75,30,GM,DL,West,3,30gm,4,11/1/2019
F0033,JAIPUR,2019,12,0,NO,1729,49,70109,0,70109,75.90909091,30,GM,DL,West,3,30gm,4,12/1/2019
F0033,JAIPUR,2020,1,0,NO,2980,53,125941,0,125941,80,30,GM,DL,West,3,30gm,4,1/1/2020
F0033,JAIPUR,2020,2,0,NO,2620,53,112211,0,112211,80,30,GM,DL,North,3,30gm,4,2/1/2020
F0033,JAMMU,2017,6,0,NO,5328,47,232179,83,264925,70,30,GM,DL,North,3,30gm,4,6/1/2017
F0033,JAMMU,2017,7,0,NO,6540,42,262984,0,262984,70,30,GM,DL,North,3,30gm,4,7/1/2017
F0033,JAMMU,2017,8,0,NO,5173,43,206686,0,206686,70,30,GM,DL,North,3,30gm,4,8/1/2017
F0033,JAMMU,2017,9,0,NO,5339,42,211428,0,211428,70,30,GM,DL,North,3,30gm,4,9/1/2017
F0033,JAMMU,2017,10,0,NO,3302,42,130116,0,130116,70,30,GM,DL,North,3,30gm,4,10/1/2017
F0033,JAMMU,2017,11,0,NO,6634,46,283340,0,283340,70,30,GM,DL,North,3,30gm,4,11/1/2017
F0033,JAMMU,2017,12,0,NO,6552,46,279944,0,279944,70,30,GM,DL,North,3,30gm,4,12/1/2017
F0033,JAMMU,2018,1,0,NO,5681,46,241040,0,241040,70,30,GM,DL,North,3,30gm,4,1/1/2018
F0033,JAMMU,2018,2,0,NO,6380,47,277343,0,277343,70,30,GM,DL,North,3,30gm,4,2/1/2018
F0033,JAMMU,2018,3,0,NO,7296,46,312046,0,312046,70,30,GM,DL,North,3,30gm,4,3/1/2018
F0033,JAMMU,2018,4,0,NO,3589,47,152332,0,152332,70,30,GM,DL,North,3,30gm,4,4/1/2018
F0033,JAMMU,2018,5,0,NO,4400,47,188041,0,188041,70,30,GM,DL,North,3,30gm,4,5/1/2018
F0033,JAMMU,2018,6,0,NO,5880,46,234711,0,234711,70,30,GM,DL,North,3,30gm,4,6/1/2018
F0033,JAMMU,2018,7,0,NO,6720,46,267934,0,267934,70,30,GM,DL,North,3,30gm,4,7/1/2018
F0033,JAMMU,2018,8,0,NO,6587,46,261985,0,261985,70,30,GM,DL,North,3,30gm,4,8/1/2018
F0033,JAMMU,2018,9,0,NO,5148,46,220510,0,220510,70,30,GM,DL,North,3,30gm,4,9/1/2018
F0033,JAMMU,2018,10,0,NO,10075,46,398910,0,398910,70,30,GM,DL,North,3,30gm,4,10/1/2018
F0033,JAMMU,2018,11,0,NO,5278,47,214724,0,214724,71.53846154,30,GM,DL,North,3,30gm,4,11/1/2018
F0033,JAMMU,2018,12,0,NO,4818,47,205989,0,205989,70,30,GM,DL,North,3,30gm,4,12/1/2018
F0033,JAMMU,2019,1,0,NO,510,46,22946,0,22946,70,30,GM,DL,North,3,30gm,4,1/1/2019
F0033,JAMMU,2019,2,0,NO,5904,46,259448,0,259448,70,30,GM,DL,North,3,30gm,4,2/1/2019
F0033,JAMMU,2019,3,0,NO,4608,47,204874,0,204874,70,30,GM,DL,North,3,30gm,4,3/1/2019
F0033,JAMMU,2019,4,0,NO,3744,46,164633,0,164633,70,30,GM,DL,North,3,30gm,4,4/1/2019
F0033,JAMMU,2019,5,0,NO,5472,47,241529,0,241529,70,30,GM,DL,North,3,30gm,4,5/1/2019
F0033,JAMMU,2019,6,0,NO,6912,46,304252,0,304252,70,30,GM,DL,North,3,30gm,4,6/1/2019
F0033,JAMMU,2019,7,0,NO,4536,49,215037,0,215037,74.33333333,30,GM,DL,North,3,30gm,4,7/1/2019
F0033,JAMMU,2019,8,0,NO,2376,48,111431,0,111431,73.75,30,GM,DL,North,3,30gm,4,8/1/2019
F0033,JAMMU,2019,9,0,NO,5904,49,280173,0,280173,74.64285714,30,GM,DL,North,3,30gm,4,9/1/2019
F0033,JAMMU,2019,10,0,NO,9720,50,405339,0,405339,75,30,GM,DL,North,3,30gm,4,10/1/2019
F0033,JAMMU,2019,11,0,NO,2952,50,117571,0,117571,75,30,GM,DL,North,3,30gm,4,11/1/2019
F0033,JAMMU,2019,12,0,NO,4895,49,194802,0,194802,75.55555556,30,GM,DL,North,3,30gm,4,12/1/2019
F0033,JAMMU,2020,1,0,NO,5040,53,215687,0,215687,80,30,GM,DL,North,3,30gm,4,1/1/2020
F0033,JAMMU,2020,2,0,NO,9541,52,402191,0,402191,79.75,30,GM,DL,North,3,30gm,4,2/1/2020
F0033,KOCHI,2017,4,0,NO,59,55,3149,6,3574,80,30,GM,DL,South,3,30gm,4,4/1/2017
F0033,KOCHI,2017,5,0,NO,660,54,32869,7,37238,77.84313725,30,GM,DL,South,3,30gm,4,5/1/2017
F0033,KOCHI,2017,6,0,NO,84,49,3797,4,4307,70,30,GM,DL,South,3,30gm,4,6/1/2017
F0033,KOCHI,2017,7,0,NO,431,45,17771,0,17771,72.14285714,30,GM,DL,South,3,30gm,4,7/1/2017
F0033,KOCHI,2017,8,0,NO,480,43,19543,0,19543,70,30,GM,DL,South,3,30gm,4,8/1/2017
F0033,KOCHI,2017,9,0,NO,470,44,19189,0,19189,70.27777778,30,GM,DL,South,3,30gm,4,9/1/2017
F0033,KOCHI,2017,10,0,NO,573,43,23251,0,23251,70,30,GM,DL,South,3,30gm,4,10/1/2017
F0033,KOCHI,2017,11,0,NO,333,46,14340,0,14340,70,30,GM,DL,South,3,30gm,4,11/1/2017
F0033,KOCHI,2017,12,0,NO,415,46,18226,0,18226,70,30,GM,DL,South,3,30gm,4,12/1/2017
F0033,KOCHI,2018,1,0,NO,405,47,17890,0,17890,70,30,GM,DL,South,3,30gm,4,1/1/2018
F0033,KOCHI,2018,2,0,NO,415,47,18440,0,18440,70,30,GM,DL,South,3,30gm,4,2/1/2018
F0033,KOCHI,2018,3,0,NO,355,47,15597,0,15597,70,30,GM,DL,South,3,30gm,4,3/1/2018
F0033,KOCHI,2018,4,0,NO,609,47,26584,0,26584,70,30,GM,DL,South,3,30gm,4,4/1/2018
F0033,KOCHI,2018,5,0,NO,390,47,17045,0,17045,70,30,GM,DL,South,3,30gm,4,5/1/2018
F0033,KOCHI,2018,6,0,NO,651,47,26769,0,26769,70,30,GM,DL,South,3,30gm,4,6/1/2018
F0033,KOCHI,2018,7,0,NO,456,46,18757,0,18757,70,30,GM,DL,South,3,30gm,4,7/1/2018
F0033,KOCHI,2018,8,0,NO,435,47,17886,0,17886,70,30,GM,DL,South,3,30gm,4,8/1/2018
F0033,KOCHI,2018,9,0,NO,672,47,29583,0,29583,70,30,GM,DL,South,3,30gm,4,9/1/2018
F0033,KOCHI,2018,10,0,NO,317,46,13035,0,13035,70,30,GM,DL,South,3,30gm,4,10/1/2018
F0033,KOCHI,2018,11,0,NO,282,46,11562,0,11562,70,30,GM,DL,South,3,30gm,4,11/1/2018
F0033,KOCHI,2018,12,0,NO,314,47,13758,0,13758,70,30,GM,DL,South,3,30gm,4,12/1/2018
F0033,KOCHI,2019,1,0,NO,258,47,11712,0,11712,70,30,GM,DL,South,3,30gm,4,1/1/2019
F0033,KOCHI,2019,2,0,NO,231,46,10256,0,10256,70,30,GM,DL,South,3,30gm,4,2/1/2019
F0033,KOCHI,2019,3,0,NO,271,46,12170,0,12170,70,30,GM,DL,South,3,30gm,4,3/1/2019
F0033,KOCHI,2019,4,0,NO,338,46,15074,0,15074,70,30,GM,DL,South,3,30gm,4,4/1/2019
F0033,KOCHI,2019,5,0,NO,197,45,8925,0,8925,70.71428571,30,GM,DL,South,3,30gm,4,5/1/2019
F0033,KOCHI,2019,6,0,NO,408,46,18370,0,18370,70,30,GM,DL,South,3,30gm,4,6/1/2019
F0033,KOCHI,2019,7,0,NO,324,50,15844,0,15844,74.66666667,30,GM,DL,South,3,30gm,4,7/1/2019
F0033,KOCHI,2019,8,0,NO,366,50,17749,0,17749,75,30,GM,DL,South,3,30gm,4,8/1/2019
F0033,KOCHI,2019,9,0,NO,444,49,21480,0,21480,75,30,GM,DL,South,3,30gm,4,9/1/2019
F0033,KOCHI,2019,10,0,NO,406,50,16723,0,16723,75,30,GM,DL,South,3,30gm,4,10/1/2019
F0033,KOCHI,2019,11,0,NO,388,49,16045,0,16045,75,30,GM,DL,South,3,30gm,4,11/1/2019
F0033,KOCHI,2019,12,0,NO,254,50,10479,0,10479,75,30,GM,DL,South,3,30gm,4,12/1/2019
F0033,KOCHI,2020,1,0,NO,383,49,16076,0,16076,70,30,GM,DL,South,3,30gm,4,1/1/2020
F0033,KOCHI,2020,2,0,NO,192,52,8277,0,8277,78.125,30,GM,DL,South,3,30gm,4,2/1/2020
F0033,KOLKATA,2017,4,0,NO,1004,55,51217,0,58539,80,30,GM,DL,East,3,30gm,4,4/1/2017
F0033,KOLKATA2,2017,5,0,NO,1331,50,62344,0,71228,73.71428571,30,GM,DL,East,3,30gm,4,5/1/2017
F0033,KOLKATA2,2017,6,0,NO,1150,48,51790,0,59227,70.28571429,30,GM,DL,East,3,30gm,4,6/1/2017
F0033,KOLKATA2,2017,7,0,NO,1803,43,74957,0,74957,70,30,GM,DL,East,3,30gm,4,7/1/2017
F0033,KOLKATA2,2017,8,0,NO,1125,43,47702,0,47702,70,30,GM,DL,East,3,30gm,4,8/1/2017
F0033,KOLKATA2,2017,9,0,NO,1010,43,42552,0,42552,70,30,GM,DL,East,3,30gm,4,9/1/2017
F0033,KOLKATA2,2017,10,0,NO,616,42,26428,0,26428,72.72727273,30,GM,DL,East,3,30gm,4,10/1/2017
F0033,KOLKATA2,2017,11,0,NO,932,46,41464,0,41464,70,30,GM,DL,East,3,30gm,4,11/1/2017
F0033,KOLKATA2,2017,12,0,NO,2000,46,89156,0,89156,70,30,GM,DL,East,3,30gm,4,12/1/2017
F0033,KOLKATA2,2018,1,0,NO,2204,46,98264,0,98264,70,30,GM,DL,East,3,30gm,4,1/1/2018
F0033,KOLKATA2,2018,2,0,NO,2914,47,132636,0,132636,70.36363636,30,GM,DL,East,3,30gm,4,2/1/2018
F0033,KOLKATA2,2018,3,0,NO,1958,42,88495,0,88495,70,30,GM,DL,East,3,30gm,4,3/1/2018
F0033,KOLKATA2,2018,4,0,NO,5752,46,263466,0,263466,70,30,GM,DL,East,3,30gm,4,4/1/2018
F0033,KOLKATA2,2018,5,0,NO,4109,45,180835,0,180835,70,30,GM,DL,East,3,30gm,4,5/1/2018
F0033,KOLKATA2,2018,6,0,NO,3420,45,144805,0,144805,70,30,GM,DL,East,3,30gm,4,6/1/2018
F0033,KOLKATA2,2018,7,0,NO,417,44,17035,0,17035,70,30,GM,DL,East,3,30gm,4,7/1/2018
F0033,KOLKATA2,2018,8,0,NO,1891,45,80211,0,80211,70,30,GM,DL,East,3,30gm,4,8/1/2018
F0033,KOLKATA2,2018,9,0,NO,1203,45,53525,0,53525,70,30,GM,DL,East,3,30gm,4,9/1/2018
